Polygon ID,Bucket,Type,Visitor Count,Visitor Percentage,Visit Count,Visit Percentage
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03053,Top CEL Postal1,14,3.50%,87,11.85%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01826,Top CEL Postal1,12,3.00%,12,1.63%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01810,Top CEL Postal1,12,3.00%,12,1.63%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03076,Top CEL Postal1,11,2.75%,13,1.77%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01876,Top CEL Postal1,10,2.50%,10,1.36%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01835,Top CEL Postal1,9,2.25%,40,5.45%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01845,Top CEL Postal1,8,2.00%,10,1.36%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01830,Top CEL Postal1,7,1.75%,7,0.95%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01832,Top CEL Postal1,6,1.50%,9,1.23%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03106,Top CEL Postal1,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03858,Top CEL Postal1,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03103,Top CEL Postal1,5,1.25%,30,4.09%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03077,Top CEL Postal1,4,1.00%,4,0.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03036,Top CEL Postal1,4,1.00%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03079,Top CDL Postal1,42,10.50%,175,23.84%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01844,Top CDL Postal1,37,9.25%,75,10.22%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03038,Top CDL Postal1,23,5.75%,29,3.95%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01841,Top CDL Postal1,17,4.25%,19,2.59%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01843,Top CDL Postal1,14,3.50%,15,2.04%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03053,Top CDL Postal1,14,3.50%,14,1.91%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03087,Top CDL Postal1,14,3.50%,16,2.18%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01810,Top CDL Postal1,14,3.50%,14,1.91%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01826,Top CDL Postal1,13,3.25%,13,1.77%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01876,Top CDL Postal1,10,2.50%,10,1.36%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03076,Top CDL Postal1,9,2.25%,10,1.36%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01830,Top CDL Postal1,8,2.00%,11,1.50%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01835,Top CDL Postal1,7,1.75%,40,5.45%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01845,Top CDL Postal1,7,1.75%,9,1.23%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03103,Top CDL Postal1,7,1.75%,89,12.13%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03106,Top CDL Postal1,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03865,Top CDL Postal1,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",01852,Top CDL Postal1,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03820,Top CDL Postal1,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",03060,Top CDL Postal1,4,1.00%,4,0.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Boston, MA (Manchester, NH)",Top CEL Municipality,371,92.75%,688,93.73%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Portland-Auburn, ME",Top CEL Municipality,8,2.00%,25,3.41%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Burlington, VT-Plattsburgh, NY",Top CEL Municipality,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Bangor, ME",Top CEL Municipality,3,0.75%,3,0.41%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","New York, NY",Top CEL Municipality,2,0.50%,2,0.27%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Providence, RI-New Bedford, MA",Top CEL Municipality,2,0.50%,2,0.27%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Orlando-Daytona Beach-Melbourne, FL",Top CEL Municipality,2,0.50%,2,0.27%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Kansas City, MO",Top CEL Municipality,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Albany-Schenectady-Troy, NY",Top CEL Municipality,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Jacksonville, FL",Top CEL Municipality,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Philadelphia, PA",Top CEL Municipality,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",,Top CEL Municipality,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Baltimore, MD",Top CEL Municipality,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Minneapolis-St. Paul, MN",Top CEL Municipality,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Boston, MA (Manchester, NH)",Top CDL Municipality,402,100.50%,738,100.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Burlington, VT-Plattsburgh, NY",Top CDL Municipality,6,1.50%,6,0.82%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","New York, NY",Top CDL Municipality,3,0.75%,3,0.41%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Portland-Auburn, ME",Top CDL Municipality,3,0.75%,3,0.41%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Bangor, ME",Top CDL Municipality,2,0.50%,2,0.27%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Providence, RI-New Bedford, MA",Top CDL Municipality,2,0.50%,2,0.27%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Hartford & New Haven, CT",Top CDL Municipality,1,0.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Kansas City, MO",Top CDL Municipality,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Albany-Schenectady-Troy, NY",Top CDL Municipality,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Jacksonville, FL",Top CDL Municipality,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Philadelphia, PA",Top CDL Municipality,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",,Top CDL Municipality,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Baltimore, MD",Top CDL Municipality,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Minneapolis-St. Paul, MN",Top CDL Municipality,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393","Orlando-Daytona Beach-Melbourne, FL",Top CDL Municipality,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",MA,Top CEL Province,193,48.25%,303,41.28%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",NH,Top CEL Province,186,46.50%,393,53.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",ME,Top CEL Province,9,2.25%,26,3.54%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",FL,Top CEL Province,3,0.75%,3,0.41%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",NY,Top CEL Province,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",RI,Top CEL Province,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",MD,Top CEL Province,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",KS,Top CEL Province,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",NJ,Top CEL Province,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",,Top CEL Province,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",VT,Top CEL Province,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",DE,Top CEL Province,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",MN,Top CEL Province,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",MA,Top CDL Province,205,51.25%,312,42.51%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",NH,Top CDL Province,203,50.75%,432,58.86%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",ME,Top CDL Province,5,1.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",NY,Top CDL Province,2,0.50%,2,0.27%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",FL,Top CDL Province,2,0.50%,2,0.27%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",VT,Top CDL Province,2,0.50%,2,0.27%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",CT,Top CDL Province,1,0.25%,5,0.68%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",RI,Top CDL Province,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",MD,Top CDL Province,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",KS,Top CDL Province,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",NJ,Top CDL Province,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",,Top CDL Province,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",DE,Top CDL Province,1,0.25%,1,0.14%
"Blue Nile The Mall at Rockingham Park, Salem, NH|9695393",MN,Top CDL Province,1,0.25%,1,0.14%
"Blue Nile Washington Square, Portland, OR|9695391",Total CEL,CEL Distance,163,"",284,100.00%
"Blue Nile Washington Square, Portland, OR|9695391",Median distance traveled from CEL,CEL Distance,9.5144,"",,
"Blue Nile Washington Square, Portland, OR|9695391",Lives within 1 mi,CEL Distance,4,2.45%,5,1.76%
"Blue Nile Washington Square, Portland, OR|9695391",Lives between 1 and 2 mi,CEL Distance,5,3.07%,5,1.76%
"Blue Nile Washington Square, Portland, OR|9695391",Lives between 2 and 3 mi,CEL Distance,12,7.36%,17,5.99%
"Blue Nile Washington Square, Portland, OR|9695391",Lives between 3 and 5 mi,CEL Distance,21,12.88%,102,35.92%
"Blue Nile Washington Square, Portland, OR|9695391",Lives between 5 and 10 mi,CEL Distance,43,26.38%,45,15.85%
"Blue Nile Washington Square, Portland, OR|9695391",Lives between 10 and 25 mi,CEL Distance,37,22.70%,69,24.30%
"Blue Nile Washington Square, Portland, OR|9695391",Lives between 25 and 50 mi,CEL Distance,16,9.82%,16,5.63%
"Blue Nile Washington Square, Portland, OR|9695391",Lives between 50 and 100 mi,CEL Distance,5,3.07%,5,1.76%
"Blue Nile Washington Square, Portland, OR|9695391",Lives >100 mi,CEL Distance,20,12.27%,20,7.04%
"Blue Nile Washington Square, Portland, OR|9695391",Total CDL,CDL Distance,164,"",284,100.00%
"Blue Nile Washington Square, Portland, OR|9695391",Median distance traveled from CDL,CDL Distance,9.5145,"",,
"Blue Nile Washington Square, Portland, OR|9695391",Works within 1 mi,CDL Distance,13,7.93%,88,30.99%
"Blue Nile Washington Square, Portland, OR|9695391",Works between 1 and 2 mi,CDL Distance,4,2.44%,4,1.41%
"Blue Nile Washington Square, Portland, OR|9695391",Works between 2 and 3 mi,CDL Distance,10,6.10%,10,3.52%
"Blue Nile Washington Square, Portland, OR|9695391",Works between 3 and 5 mi,CDL Distance,22,13.41%,42,14.79%
"Blue Nile Washington Square, Portland, OR|9695391",Works between 5 and 10 mi,CDL Distance,38,23.17%,40,14.08%
"Blue Nile Washington Square, Portland, OR|9695391",Works between 10 and 25 mi,CDL Distance,34,20.73%,52,18.31%
"Blue Nile Washington Square, Portland, OR|9695391",Works between 25 and 50 mi,CDL Distance,15,9.15%,15,5.28%
"Blue Nile Washington Square, Portland, OR|9695391",Works between 50 and 100 mi,CDL Distance,6,3.66%,11,3.87%
"Blue Nile Washington Square, Portland, OR|9695391",Works >100 mi,CDL Distance,22,13.41%,22,7.75%
"Blue Nile Washington Square, Portland, OR|9695391",USA,Top CEL Country,162,99.39%,283,99.65%
"Blue Nile Washington Square, Portland, OR|9695391",MEX,Top CEL Country,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",USA,Top CDL Country,163,99.39%,283,99.65%
"Blue Nile Washington Square, Portland, OR|9695391",MEX,Top CDL Country,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",410470103053,Top CEL Census,3,1.84%,33,11.62%
"Blue Nile Washington Square, Portland, OR|9695391",410670319172,Top CEL Census,3,1.84%,8,2.82%
"Blue Nile Washington Square, Portland, OR|9695391",410710301012,Top CEL Census,3,1.84%,3,1.06%
"Blue Nile Washington Square, Portland, OR|9695391",410670318041,Top CEL Census,3,1.84%,61,21.48%
"Blue Nile Washington Square, Portland, OR|9695391",410050205044,Top CEL Census,3,1.84%,4,1.41%
"Blue Nile Washington Square, Portland, OR|9695391",410670319093,Top CEL Census,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",410670318181,Top CEL Census,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",410099709004,Top CEL Census,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",410670318131,Top CEL Census,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",410050229061,Top CEL Census,2,1.23%,3,1.06%
"Blue Nile Washington Square, Portland, OR|9695391",410670309003,Top CEL Census,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",040132168373,Top CEL Census,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",410670325031,Top CEL Census,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",410670318143,Top CEL Census,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",410619704002,Top CEL Census,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",410510009011,Top CEL Census,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",410290014011,Top CEL Census,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",1502500011288,Top CEL Census,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",410390022011,Top CEL Census,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",410510029031,Top CEL Census,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",410670309003,Top CDL Census,11,6.71%,85,29.93%
"Blue Nile Washington Square, Portland, OR|9695391",410670319093,Top CDL Census,2,1.22%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",410710301012,Top CDL Census,2,1.22%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",410710308013,Top CDL Census,2,1.22%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",410050205044,Top CDL Census,2,1.22%,3,1.06%
"Blue Nile Washington Square, Portland, OR|9695391",410670318131,Top CDL Census,2,1.22%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",410050229061,Top CDL Census,2,1.22%,3,1.06%
"Blue Nile Washington Square, Portland, OR|9695391",410670327003,Top CDL Census,2,1.22%,7,2.46%
"Blue Nile Washington Square, Portland, OR|9695391",410670325031,Top CDL Census,2,1.22%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",410670326101,Top CDL Census,2,1.22%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",410510009011,Top CDL Census,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",410290014011,Top CDL Census,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",1502500011288,Top CDL Census,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",410670310052,Top CDL Census,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",410170011011,Top CDL Census,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",410390022011,Top CDL Census,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",410390029022,Top CDL Census,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",410510029031,Top CDL Census,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",410670315062,Top CDL Census,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",410050204013,Top CDL Census,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",Beaverton-Hillsboro CCD,Top CEL Micro,55,33.74%,143,50.35%
"Blue Nile Washington Square, Portland, OR|9695391",Northwest Clackamas CCD,Top CEL Micro,12,7.36%,13,4.58%
"Blue Nile Washington Square, Portland, OR|9695391",Portland West CCD,Top CEL Micro,8,4.91%,8,2.82%
"Blue Nile Washington Square, Portland, OR|9695391",Salem CCD,Top CEL Micro,7,4.29%,7,2.46%
"Blue Nile Washington Square, Portland, OR|9695391",Portland East CCD,Top CEL Micro,7,4.29%,7,2.46%
"Blue Nile Washington Square, Portland, OR|9695391",Rockcreek CCD,Top CEL Micro,6,3.68%,6,2.11%
"Blue Nile Washington Square, Portland, OR|9695391",Gresham CCD,Top CEL Micro,5,3.07%,5,1.76%
"Blue Nile Washington Square, Portland, OR|9695391",Newberg CCD,Top CEL Micro,4,2.45%,4,1.41%
"Blue Nile Washington Square, Portland, OR|9695391",McMinnville CCD,Top CEL Micro,4,2.45%,4,1.41%
"Blue Nile Washington Square, Portland, OR|9695391",Medford CCD,Top CEL Micro,3,1.84%,3,1.06%
"Blue Nile Washington Square, Portland, OR|9695391",Forest Grove-Cornelius CCD,Top CEL Micro,3,1.84%,3,1.06%
"Blue Nile Washington Square, Portland, OR|9695391",Canby CCD,Top CEL Micro,3,1.84%,4,1.41%
"Blue Nile Washington Square, Portland, OR|9695391",Woodburn CCD,Top CEL Micro,3,1.84%,33,11.62%
"Blue Nile Washington Square, Portland, OR|9695391",Coast Range CCD,Top CEL Micro,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",Eugene-Springfield CCD,Top CEL Micro,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",Phoenix CCD,Top CEL Micro,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",Vancouver CCD,Top CEL Micro,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",Scappoose CCD,Top CEL Micro,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",Wilsonville CCD,Top CEL Micro,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",Stayton CCD,Top CEL Micro,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",Beaverton-Hillsboro CCD,Top CDL Micro,60,36.81%,155,54.58%
"Blue Nile Washington Square, Portland, OR|9695391",Northwest Clackamas CCD,Top CDL Micro,13,7.98%,14,4.93%
"Blue Nile Washington Square, Portland, OR|9695391",Portland West CCD,Top CDL Micro,7,4.29%,7,2.46%
"Blue Nile Washington Square, Portland, OR|9695391",Portland East CCD,Top CDL Micro,7,4.29%,9,3.17%
"Blue Nile Washington Square, Portland, OR|9695391",Salem CCD,Top CDL Micro,5,3.07%,5,1.76%
"Blue Nile Washington Square, Portland, OR|9695391",Gresham CCD,Top CDL Micro,5,3.07%,5,1.76%
"Blue Nile Washington Square, Portland, OR|9695391",McMinnville CCD,Top CDL Micro,5,3.07%,5,1.76%
"Blue Nile Washington Square, Portland, OR|9695391",Rockcreek CCD,Top CDL Micro,5,3.07%,6,2.11%
"Blue Nile Washington Square, Portland, OR|9695391",Newberg CCD,Top CDL Micro,3,1.84%,3,1.06%
"Blue Nile Washington Square, Portland, OR|9695391",Eugene-Springfield CCD,Top CDL Micro,3,1.84%,3,1.06%
"Blue Nile Washington Square, Portland, OR|9695391",Battle Ground CCD,Top CDL Micro,3,1.84%,4,1.41%
"Blue Nile Washington Square, Portland, OR|9695391",Canby CCD,Top CDL Micro,3,1.84%,4,1.41%
"Blue Nile Washington Square, Portland, OR|9695391",Medford CCD,Top CDL Micro,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",Phoenix CCD,Top CDL Micro,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",Spokane CCD,Top CDL Micro,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",St. Helens CCD,Top CDL Micro,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",Forest Grove-Cornelius CCD,Top CDL Micro,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",Vancouver CCD,Top CDL Micro,2,1.23%,2,0.70%
"Blue Nile Washington Square, Portland, OR|9695391",North Plains CCD,Top CDL Micro,2,1.23%,6,2.11%
"Blue Nile Washington Square, Portland, OR|9695391",Coast Range CCD,Top CDL Micro,1,0.61%,1,0.35%
"Blue Nile Washington Square, Portland, OR|9695391",Washington County,Top CEL Admin,67,41.10%,155,54.58%
"Blue Nile Washington Square, Portland, OR|9695391",Multnomah County,Top CEL Admin,21,12.88%,21,7.39%
"Blue Nile Washington Square, Portland, OR|9695391",Clackamas County,Top CEL Admin,18,11.04%,20,7.04%
"Blue Nile Washington Square, Portland, OR|9695391",Marion County,Top CEL Admin,11,6.75%,41,14.44%
"Blue Nile Washington Square, Portland, OR|9695391",Yamhill County,Top CEL Admin,9,5.52%,9,3.17%
"Blue Nile Washington Square, Portland, OR|9695391",Clark County,Top CEL Admin,5,3.07%,6,2.11%
"Blue Nile Washington Square, Portland, OR|9695391",Jackson County,Top CEL Admin,4,2.45%,4,1.41%
"Blue Nile Washington Square, Portland, OR|9695391",Columbia County,Top CEL Admin,3,1.84%,3,1.06%
"Blue Nile Washington Square, Portland, OR|9695391",Lane County,Top CEL Admin,2,1.23%,2,0.70%
