Polygon ID,Bucket,Type,Visitor Count,Visitor Percentage,Visit Count,Visit Percentage
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Apple Springs CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",West Deerfield township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Abilene CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District 8,Top CDL Micro,5,0.26%,6,0.25%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Austin CCD,Top CDL Micro,11,0.58%,11,0.46%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Nome-China CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Mineral Wells CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Airway Heights CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Orlando CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Lilburn CCD,Top CDL Micro,1,0.05%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Big Rock township,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Lewisville-Flower Mound CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",North Davis CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Boynton Beach-Delray Beach CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Jacksonville CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Corpus Christi CCD,Top CDL Micro,6,0.31%,6,0.25%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Columbus East CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Anderson-Bedias CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Fresno CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Waco CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",0680501,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Mount Laurel township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Blum CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District 12,Top CDL Micro,5,0.26%,5,0.21%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",La Marque-Hitchcock CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Karnes City CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District 7,Top CDL Micro,4,0.21%,4,0.17%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Long Beach-Lakewood CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",South Aurora CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Temple CCD,Top CDL Micro,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Brazoria-West Columbia CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",St. George CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Fredericksburg city,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District 6,Top CDL Micro,4,0.21%,4,0.17%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Beeville CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619","District 7, Urbana",Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Taylor CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",West Dougherty CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Yoakum CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Green township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Albertville city,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Hialeah CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Blooming Grove CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Edina city,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Cheektowaga town,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Kissimmee CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Texas City-League City CCD,Top CDL Micro,19,0.99%,19,0.79%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Greenville CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Tallahassee Central CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Roma-Los Saenz CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Fort Hood CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Quitman CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Matagorda-Sargent CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Livonia city,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Burke town,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Phoenix CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",East Arapahoe CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Del Rio CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Southeast Montgomery CCD,Top CDL Micro,30,1.57%,34,1.42%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Birmingham CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Schertz-Cibolo CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Lampasas CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Tampa CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Leesburg CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Edna-Cordele CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Mount Vernon CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Rosenberg-Richmond CCD,Top CDL Micro,20,1.05%,27,1.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Anaheim-Santa Ana-Garden Grove CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",El Paso CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",San Antonio West CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Miami Gardens CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Northeast Dallas CCD,Top CDL Micro,5,0.26%,5,0.21%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Allentown city,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Tallassee CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Sealy CCD,Top CDL Micro,2,0.10%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",McDonough CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",El Campo CCD,Top CDL Micro,3,0.16%,4,0.17%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",New Orleans city,Top CDL Micro,4,0.21%,4,0.17%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Adkins precinct,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Newhall CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Galveston CCD,Top CDL Micro,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Seattle CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Atlanta-Decatur CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",South Antelope Valley CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Houston CCD,Top CDL Micro,819,42.88%,1224,50.98%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Gainesville CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Catoosa CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Dallas CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Willis CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",North Westside CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Justin-Roanoke CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",El Paso East CCD,Top CDL Micro,2,0.10%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Athens CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",East Bernalillo CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Wood Buffalo,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Grand Bay CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Auburn-Opelika CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Ann Arbor city,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District 5,Top CDL Micro,16,0.84%,16,0.67%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",San Antonio Central CCD,Top CDL Micro,5,0.26%,5,0.21%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Lompoc CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Sacramento CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Miramar-Pembroke Pines CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Tyler East CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District 13,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District 18,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Brookfield city,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",El Reno CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",East Love CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Durham township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Pasadena CCD,Top CDL Micro,14,0.73%,14,0.58%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Nacogdoches CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Alvin-Pearland CCD,Top CDL Micro,43,2.25%,49,2.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Bullard CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Washington township,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Hamlin CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Wabash township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Moon township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Edinburg CCD,Top CDL Micro,6,0.31%,7,0.29%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Roanoke Rapids township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Navasota CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Beaumont CCD,Top CDL Micro,7,0.37%,7,0.29%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",South Santa Clara Valley CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Brookshire CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Baytown CCD,Top CDL Micro,12,0.63%,13,0.54%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District 3,Top CDL Micro,10,0.52%,10,0.42%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Miami CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Waxahachie CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Mathis CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",El Paso Northwest CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619","District 6, Savage",Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Mobile CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Conway CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Victoria CCD,Top CDL Micro,5,0.26%,5,0.21%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Chapel Hill township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Wichita Falls CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Somerville CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District 2,Top CDL Micro,12,0.63%,12,0.50%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Gilmer township,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Northeast Travis CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Boise City CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",San Antonio North CCD,Top CDL Micro,5,0.26%,5,0.21%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Riverside CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District C,Top CDL Micro,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Mauriceville CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Wallis CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Arlington CCD,Top CDL Micro,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Wimauma-Riverview CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Lufkin CCD,Top CDL Micro,5,0.26%,5,0.21%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Chouteau township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Round Rock-Georgetown CCD,Top CDL Micro,5,0.26%,5,0.21%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Chicago city,Top CDL Micro,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Shepherd-Evergreen CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Copperas Cove CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District 11,Top CDL Micro,6,0.31%,6,0.25%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Lumberton CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Phenix City CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Livingston-Onalaska CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Harlingen-San Benito CCD,Top CDL Micro,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Madisonville CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Rich township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Portsmouth city,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Brenham CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Raymore township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Clay CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Milwaukee city,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District 33,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Killeen CCD,Top CDL Micro,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Lancaster town,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",La Grange West CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Stafford-Missouri City CCD,Top CDL Micro,33,1.73%,35,1.46%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Champaign City township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",South San Francisco CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Needville CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Bridge City-Orangefield CCD,Top CDL Micro,2,0.10%,2,0.08%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Penn township,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",District 1,Top CDL Micro,14,0.73%,14,0.58%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Las Vegas CCD,Top CDL Micro,4,0.21%,5,0.21%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",La Conner CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",San Antonio Northwest CCD,Top CDL Micro,4,0.21%,4,0.17%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Mission CCD,Top CDL Micro,3,0.16%,3,0.12%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Portland-Gregory CCD,Top CDL Micro,1,0.05%,1,0.04%
"Blue Nile Blue Nile Jewelry - Houston Galleria, Houston, TX|11050619",Kountze CCD,Top CDL Micro,1,0.05%,1,0.04%
